pvalue	chromosome	start	end	Number of nearby TSS	closest tx id	closest tx name	closest tx biotype	distance to tss
0.058125762763871776	13	12197613	12197880	17	ensorlt00000006765	zpld1b-202	protein_coding	-8968
0.058157513576091786	8	23909088	23909407	9	ensorlt00000021271	pex12-201	protein_coding	3422
0.058200224613275765	13	4875835	4876416	16	ensorlt00000029165	zmp:0000000529-201	protein_coding	-6006
0.05825563435310754	11	8106808	8107121	1	ensorlt00000004048	csmd3a-201	protein_coding	-37065
0.058274110097367424	13	3335381	3335735	24	ensorlt00000001597	ppp5c-201	protein_coding	1053
0.0582936141202674	8	16204166	16204410	3	ensorlt00000015930	grin2aa-201	protein_coding	10770
0.058471931807681725	20	14836613	14836990	13	ensorlt00000009092	ensorle00000081365	protein_coding	2771
0.058637072015445366	17	19196839	19197049	11	ensorlt00000044458	elovl8a-201	protein_coding	-4337
0.05868477310758295	24	20197526	20197838	14	ensorlt00000022378	scg5-203	protein_coding	-1140
0.058726728446520375	9	7202570	7202800	3	ensorlt00000028521	ensorle00000229311	protein_coding	-33423
0.05876601217672756	21	24585635	24585892	18	ensorlt00000031930	vangl1-202	protein_coding	-13247
0.05878506536343694	2	16916086	16916506	14	ensorlt00000004862	nid2a-201	protein_coding	4041
0.05879954560807561	4	32156682	32157129	8	ensorlt00000021704	qsox1-201	protein_coding	-10633
0.058918163168482175	8	322247	322628	15	ensorlt00000041711	si:dkey-89b17.4-203	protein_coding	-20670
0.05897196428363901	18	7044781	7045083	16	ensorlt00000041776	tmem88b-201	protein_coding	1049
0.05899215233665375	23	18498666	18498953	3	ensorlt00000035606		protein_coding	-32848
0.059122487656484236	11	17614960	17615212	17	ensorlt00000010031	pleca-208	protein_coding	-13209
0.059167224371661324	11	396106	396423	26	ensorlt00000030919		protein_coding	-12340
0.059218952995645086	23	14702201	14702480	12	ensorlt00000018026	cax1-201	protein_coding	1949
0.059257951975000174	3	6412916	6413194	9	ensorlt00000037004	dbx1a-201	protein_coding	9522
0.05945680674406236	23	22294683	22295076	24	ensorlt00000040285	si:ch211-125a15.1-201	protein_coding	-1184
0.05945680674406236	10	30186845	30187351	1	ensorlt00000045829		protein_coding	-97290
0.059557839421941414	19	4593794	4594211	7	ensorlt00000039447	raraa-201	protein_coding	2044
0.059557839421941414	22	8475984	8476278	5	ensorlt00000033717	ensorle00000287340	protein_coding	-17438
0.05959044171684779	20	23355437	23355669	25	ensorlt00000016442	arhgap21a-203	protein_coding	-7609
0.0596272870692065	12	29982450	29982868	15	ensorlt00000041407		protein_coding	-10439
0.05974583960452792	11	6585666	6585967	10	ensorlt00000003105	adgrb1b-202	protein_coding	33551
0.05975725038214187	14	25670421	25670869	6	ensorlt00000046110	ensorle00000228580	protein_coding	59528
0.05975913031064713	21	8647579	8647942	9	ensorlt00000014595	tspan7b-202	protein_coding	-10085
0.0597818263847085	11	21820639	21820904	24	ensorlt00000042246	ahdc1-202	protein_coding	172
0.059879373340894076	22	8505117	8505327	6	ensorlt00000046025	acvr1l-201	protein_coding	38421
0.059884163254318626	21	21068962	21069240	10	ensorlt00000041156	gcgb-201	protein_coding	2818
0.0599732360826855	5	26111556	26111847	18	ensorlt00000027903	zgc:92107-201	protein_coding	1475
0.06001478747525262	22	8821580	8821816	8	ensorlt00000017634	slitrk3b-201	protein_coding	6118
0.06002051966200534	13	5237186	5237574	8	ensorlt00000003037	cdon-202	protein_coding	45674
0.06002051966200534	16	23778457	23778946	6	ensorlt00000018436	pou3f1-201	protein_coding	6789
0.06006774408662145	10	12292571	12292901	17	ensorlt00000003186	ccdc88b-201	protein_coding	2983
0.06011755836441219	12	22144008	22144427	1	ensorlt00000040877		protein_coding	-47186
0.060128638326054175	8	18633269	18633674	7	ensorlt00000016768	nptxra-201	protein_coding	-32641
0.060128638326054175	2	24662572	24662903	21	ensorlt00000035685		protein_coding	-808
0.060186909816391625	19	9800595	9800983	15	ensorlt00000028492	tcf7l2-206	protein_coding	55155
0.06019283660173639	22	13890616	13890977	13	ensorlt00000020964		protein_coding	-2425
0.060441826545135274	2	21994378	21994743	22	ensorlt00000030587	map4k4-203	protein_coding	6998
0.06048370696709345	21	22862719	22863080	32	ensorlt00000022046	adam23a-204	protein_coding	10016
0.06051170802310243	6	8824997	8825289	6	ensorlt00000002104	oaz2b-201	protein_coding	23920
0.06051605914859268	15	29354433	29354673	5	ensorlt00000016697	wdr11-201	protein_coding	11372
0.06053769566550497	7	26050927	26051503	15	ensorlt00000027995		protein_coding	-11979
0.06057851083460506	9	11255443	11255664	6	ensorlt00000007004	bmpr1ba-202	protein_coding	-17874
0.06061849530757105	22	26179900	26180102	6	ensorlt00000022808	slc4a1ap-201	protein_coding	7482
0.060704013413182774	24	6341640	6341863	24	ensorlt00000029527		protein_coding	-3536
0.060704711665911223	22	10296324	10297287	3	ensorlt00000018789	colec11-201	protein_coding	-6617
0.06079226751157772	23	12913585	12913904	2	ensorlt00000016585	grm8a-202	protein_coding	-65818
0.06093389210538331	3	10270766	10270967	0				
0.060936488703451676	12	3275890	3276293	10	ensorlt00000002674	cert1b-203	protein_coding	86
0.06098353111730661	11	25520151	25520591	13	ensorlt00000024222	gstr-206	protein_coding	-10885
0.061055222406343326	23	22816887	22817170	9	ensorlt00000021673		protein_coding	55066
0.06107997393375408	20	1013257	1013583	10	ensorlt00000043252	plppr5b-201	protein_coding	-15488
0.06107997393375408	18	723113	723313	12	ensorlt00000043093		protein_coding	-1357
0.061126951241200475	20	25760542	25760752	12	ensorlt00000029860		protein_coding	36851
0.06113655286319476	5	21235293	21235803	1	ensorlt00000030651	ensorle00000311935	protein_coding	79230
0.061153333665136186	5	16291734	16291937	6	ensorlt00000034788	magi1b-203	protein_coding	11712
0.06120300323400792	11	25869805	25870105	12	ensorlt00000039375		protein_coding	12064
0.061233217447325385	8	6600768	6601133	14	ensorlt00000005312	c1ql3b-201	protein_coding	4641
0.06123843508887425	17	12593649	12593849	9	ensorlt00000009213	rasal2-202	protein_coding	-12415
0.06146507770920141	2	14750565	14750935	0				
0.0614881174945325	1	11070098	11070324	24	ensorlt00000034072	pde6ha-202	protein_coding	-413
0.06156816388271755	18	28123486	28123719	1	ensorlt00000014028		protein_coding	-21314
0.06168440174423327	7	22753115	22753335	1	ensorlt00000019758	plxna2-201	protein_coding	-1670
0.061690427905813264	15	18421997	18422256	9	ensorlt00000006748	ccdc6a-202	protein_coding	4427
0.06171187987115595	10	26836610	26836811	18	ensorlt00000012826		protein_coding	8487
0.06178012256682941	19	11147930	11148130	10	ensorlt00000036140		protein_coding	-3149
0.061815262656432016	10	16963075	16963355	6	ensorlt00000042984	ensorle00000233198	protein_coding	29274
0.06182419476374616	9	5998212	5998586	15	ensorlt00000002650	hic2-201	protein_coding	-1436
0.061826532528986476	11	24669957	24670326	0				
0.06185655413891315	15	9265264	9265549	7	ensorlt00000035629		protein_coding	-6703
0.061866337411091765	17	9073691	9073990	3	ensorlt00000040275		protein_coding	-28662
0.061887921500365074	11	23202789	23203178	22	ensorlt00000016047	tdp2b-201	protein_coding	4723
0.06193597841582992	7	1890934	1891279	10	ensorlt00000027442	ensorle00000281539	protein_coding	-12838
0.062067461062493036	3	1960664	1960922	9	ensorlt00000000016	nr2e3-201	protein_coding	410
0.062108484002283415	11	24149361	24151053	14	ensorlt00000039259	sh3bgrl3-201	protein_coding	-2943
0.062108484002283415	11	1023453	1023737	4	ensorlt00000032046	ensorle00000244066	protein_coding	-7009
0.06213810429472631	9	33131588	33131915	9	ensorlt00000025589	tor2a-201	protein_coding	-9661
0.062173679766782064	19	5148130	5148375	19	ensorlt00000005749		protein_coding	-2807
0.062279318718995974	23	2148778	2149391	4	ensorlt00000011470		protein_coding	-16966
0.062294826072626375	1	15370935	15371218	12	ensorlt00000007987	smox-201	protein_coding	-3089
0.06230399334758373	5	5220912	5221115	21	ensorlt00000035882	cacna1da-202	protein_coding	-15900
0.062372225091907325	2	21708966	21709166	4	ensorlt00000006240		protein_coding	71099
0.062493071751509414	7	1322257	1322540	3	ensorlt00000044281	agrn-203	protein_coding	-1121
0.06250267780540347	22	16121901	16122109	8	ensorlt00000021693	tiam2a-202	protein_coding	-8394
0.0625293694979646	15	29623672	29624056	11	ensorlt00000016861	vsir-201	protein_coding	4111
0.0626707236634014	19	20620368	20620590	4	ensorlt00000028716		protein_coding	95651
0.0626707236634014	5	1701143	1701844	20	ensorlt00000023381	tmem43-201	protein_coding	3872
0.06272379014883382	1	28887578	28888460	23	ensorlt00000035128		protein_coding	4400
0.06275035984085486	14	18299355	18299579	3	ensorlt00000012654	pcdh1a-201	protein_coding	-1515
0.06281566763573636	8	8016494	8016786	10	ensorlt00000006324		protein_coding	30393
0.06285066853120297	6	21492533	21492767	24	ensorlt00000013943	rfx4-201	protein_coding	5994
0.06288732666758125	8	1801410	1802329	3	ensorlt00000001120	enpp7-201	protein_coding	65092
0.06288732666758125	7	6717725	6718032	11	ensorlt00000003690	wdr6-204	protein_coding	16656
0.06294922286304465	13	1188042	1188428	16	ensorlt00000038153	si:ch211-137a8.4-202	protein_coding	7037
0.06296707465241534	4	5107012	5107326	6	ensorlt00000002844	barhl2-201	protein_coding	-47179
0.06296707465241534	16	15177575	15177864	23	ensorlt00000008083	lin37-202	protein_coding	2046
0.0630741828983518	12	24692426	24692766	12	ensorlt00000039102		protein_coding	-1721
0.06309376652582621	8	15312031	15312389	21	ensorlt00000040437		protein_coding	-4396
0.06315510204444558	8	24665310	24665700	16	ensorlt00000035042	abcc1-204	protein_coding	-30134
0.06319655384081695	13	5128598	5128927	18	ensorlt00000002979	aplp2-205	protein_coding	14459
0.06326039566749159	17	30816249	30816484	2	ensorlt00000041759		protein_coding	-16085
0.06329294813457588	3	20306216	20306421	25	ensorlt00000044503	mical2a-202	protein_coding	4131
0.06334012521188727	8	26049774	26050091	6	ensorlt00000036222	fbxl16-201	protein_coding	1155
0.06334753757131477	10	28099259	28099642	11	ensorlt00000013913	cpxm1b-201	protein_coding	-563
0.06334753757131477	22	10846513	10846858	0				
0.06334753757131477	21	30915424	30915651	9	ensorlt00000025824		protein_coding	-22708
0.0633791655623981	10	28410575	28410890	5	ensorlt00000026057	ola-mir-458-201	mirna	11651
0.0633791655623981	8	356539	357207	20	ensorlt00000025089	stx1b-201	protein_coding	-10249
0.0633791655623981	13	11052275	11052601	12	ensorlt00000006223		protein_coding	-2978
0.0633791655623981	8	1998581	1998792	13	ensorlt00000039732	hlfa-201	protein_coding	-9945
0.06343577399537755	2	9561067	9561365	8	ensorlt00000042971		protein_coding	-420
0.06343995468909226	24	390626	390903	25	ensorlt00000035607	ephx1-201	protein_coding	341
0.06344952802345273	9	10662243	10662499	9	ensorlt00000006400	rasef-201	protein_coding	22836
0.06345849728108617	2	14250117	14250454	4	ensorlt00000002935		protein_coding	-20134
0.06350575725638767	4	32665607	32665903	10	ensorlt00000024291	use1-202	protein_coding	-3016
0.06357576286330557	21	25022104	25022374	13	ensorlt00000043019	ensorle00000322680	protein_coding	-16201
0.06358003934836089	21	26416447	26418026	8	ensorlt00000022674	traf3ip1-201	protein_coding	10361
0.06359855513491297	3	27342929	27343189	4	ensorlt00000036846	unc13c-201	protein_coding	23585
0.06365332095115253	16	29212389	29212652	12	ensorlt00000020400	sv2a-201	protein_coding	-2953
0.06372039574939797	16	26119085	26119303	6	ensorlt00000019393	bmper-201	protein_coding	12597
0.0638099589222332	1	11547999	11548254	3	ensorlt00000005955	tyrp1b-201	protein_coding	26997
0.06382716117156959	12	11424222	11424689	2	ensorlt00000008490	astn2-202	protein_coding	-56578
0.06382716117156959	5	10703509	10703742	13	ensorlt00000006840	arhgap9-204	protein_coding	-28106
0.06382716117156959	13	1965930	1966134	0				
0.06385301639032552	6	9216604	9216975	5	ensorlt00000002233	hmg20a-203	protein_coding	1064
0.06390013914295642	3	35352760	35353016	8	ensorlt00000044532	ensorle00000296464	protein_coding	32139
0.06391478297709703	5	23315885	23316159	17	ensorlt00000032727	chst13-201	protein_coding	14763
0.0639911198843928	18	11557426	11557918	7	ensorlt00000034543		protein_coding	-1856
0.06406676482239262	17	18008046	18008368	0				
0.06412502526658356	16	16800490	16800906	20	ensorlt00000010378		protein_coding	1323
0.06412502526658356	22	3775347	3775692	2	ensorlt00000013582		pseudogene	-80199
0.06414272395385992	7	7802930	7803329	26	ensorlt00000005292	ybx1-201	protein_coding	-3227
0.0642022221459268	21	18819815	18820098	0				
0.06421595998390912	13	4347739	4348104	8	ensorlt00000046055		protein_coding	-4503
0.06421709517591327	7	4729410	4729614	19	ensorlt00000002505	haus7-203	protein_coding	-21069
0.06421709517591327	7	4576116	4576403	15	ensorlt00000002430		protein_coding	2890
0.06421709517591327	20	8999993	9000355	7	ensorlt00000044433	pard3-203	protein_coding	50004
0.06425787720032891	2	242564	242823	22	ensorlt00000027593		protein_coding	2235
0.06425787720032891	14	13439139	13439458	7	ensorlt00000007487		protein_coding	2859
0.06427096977249733	11	8714948	8715213	8	ensorlt00000004191	elmo1-202	protein_coding	-1213
0.06436951657839772	24	4877451	4877822	8	ensorlt00000014116	ptprk-205	protein_coding	-269
0.06442532033802723	3	32116484	32116718	2	ensorlt00000044148		protein_coding	24053
0.06444436137793785	3	11280773	11281139	2	ensorlt00000040075	ensorle00000320572	protein_coding	-16091
0.06449838676854687	21	12932327	12932840	6	ensorlt00000038755		protein_coding	22185
0.06451755401852975	7	33812506	33812725	6	ensorlt00000029443	ensorle00000278504	protein_coding	-32350
0.06461647873319662	1	33301056	33301264	4	ensorlt00000036495		protein_coding	-50823
0.06469098842464133	1	7647637	7648000	3	ensorlt00000028736	neurl1aa-201	protein_coding	23811
0.06470561463719522	18	22252515	22252721	9	ensorlt00000033582		protein_coding	-12418
0.06471299368270426	8	6052671	6053085	13	ensorlt00000004744	znf385c-203	protein_coding	2605
0.06474931865297953	21	747606	747976	11	ensorlt00000025842		protein_coding	-18169
0.06475865398383	11	2299140	2299447	6	ensorlt00000001183		protein_coding	63886
0.06486238126707551	14	14252611	14252954	11	ensorlt00000008522		protein_coding	537
0.06489950127028933	2	3883055	3883489	9	ensorlt00000037040	ensorle00000254151	protein_coding	2080
0.06489950127028933	19	1420479	1420737	13	ensorlt00000035377	ensorle00000292684	protein_coding	30686
0.06489950127028933	8	6401575	6401784	19	ensorlt00000005195	stk17al-201	protein_coding	2899
0.06494254548215055	14	23229253	23229468	15	ensorlt00000045670		protein_coding	-2437
0.06494254548215055	23	6882141	6882436	12	ensorlt00000029571	kdm5a-202	protein_coding	-4272
0.06494254548215055	13	31028920	31029300	7	ensorlt00000019053	adamts15b-201	protein_coding	-8763
0.0649931646431747	15	30202555	30202954	11	ensorlt00000017759	emx2-203	protein_coding	59535
0.06500367166178912	3	30906981	30907207	5	ensorlt00000033290		protein_coding	12883
0.06512024024611793	15	28523476	28523813	5	ensorlt00000015992	sipa1l2-202	protein_coding	49479
0.06518608225787499	20	23936736	23937160	6	ensorlt00000027513	ensorle00000319914	protein_coding	-16258
0.06527759317810683	18	20017694	20017935	8	ensorlt00000029637	si:ch211-200p22.4-207	protein_coding	-17258
0.06527759317810683	9	30498783	30499124	23	ensorlt00000038271		protein_coding	-6883
0.06527759317810683	4	23923445	23923731	13	ensorlt00000017085	cdc14ab-203	protein_coding	-10332
0.06533167901320587	20	23256184	23256396	16	ensorlt00000016328		protein_coding	-21215
0.0653881980945559	21	18395543	18395743	12	ensorlt00000037572		protein_coding	-2720
0.06539171636310091	15	12876744	12876954	26	ensorlt00000003949	ppp2r5d-202	protein_coding	-4882
0.06543420073562775	2	22143149	22143496	11	ensorlt00000006725	abcb6a-201	protein_coding	-15687
0.06543420073562775	7	5292732	5293113	6	ensorlt00000034734	gata5-202	protein_coding	-15121
0.06552085174978957	9	30081920	30082201	7	ensorlt00000028960	isl1-201	protein_coding	12481
0.06553163196997981	8	10495276	10495626	22	ensorlt00000009806	notum1a-201	protein_coding	3170
0.0655473917845876	2	19905925	19906128	1	ensorlt00000005821	slitrk5a-201	protein_coding	-7832
0.06561528140990207	14	23602434	23602648	16	ensorlt00000041460		protein_coding	-711
0.06561528140990207	14	3311940	3312450	19	ensorlt00000035925	zgc:175066-201	protein_coding	8623
0.06574581910412251	6	16078151	16078398	32	ensorlt00000008121	cracr2b-201	protein_coding	-8462
0.06579787568403521	12	7900591	7900889	7	ensorlt00000005187	ntng2b-201	protein_coding	18088
0.06580620575256378	12	5341446	5341775	11	ensorlt00000004032	fcho2-201	protein_coding	-9632
0.06602947603262364	4	32577683	32577892	17	ensorlt00000026229	ola-mir-27b-201	mirna	0
0.06610705823306648	2	11168111	11168325	18	ensorlt00000001915	sh3yl1-201	protein_coding	-8122
0.06610705823306648	12	25172720	25173031	4	ensorlt00000038565		protein_coding	22927
0.06610705823306648	8	7773614	7773979	1	ensorlt00000028458	hs3st4-201	protein_coding	42255
0.06611432485161667	9	27878626	27878917	7	ensorlt00000026055	ola-mir-181a-1-201	mirna	8023
0.06611432485161667	1	18512133	18512418	3	ensorlt00000027273	lsm6-201	protein_coding	-21561
0.06612894416324898	11	22027414	22027728	23	ensorlt00000026005	ola-mir-128-201	mirna	-1232
0.06621720977990282	3	35889257	35889509	0				
0.06626227924632606	18	9929453	9929702	5	ensorlt00000005866	ptprd-202	protein_coding	26806
0.06629522095121794	17	31309634	31309840	9	ensorlt00000024438	olfm3b-201	protein_coding	-5908
0.06633638881258895	2	22479779	22480124	7	ensorlt00000006821		protein_coding	20324
0.06633638881258895	5	11724012	11724375	14	ensorlt00000007401	wnt2ba-201	protein_coding	10567
0.06633638881258895	16	871928	872181	1	ensorlt00000025716	ptprub-201	protein_coding	58219
